Anfangszeit - hh:mm:ss.ms	Anfangszeit - ss.msec	Endzeit - hh:mm:ss.ms	Endzeit - ss.msec	Dauer - hh:mm:ss.ms	Dauer - ss.msec	id@	tx@	mb@	ge@	ps@	ft@	nt@	sound@	graid
00:06:52.261	412.261	00:06:52.401	412.401	00:00:00.140	0.14	280117_10_Hamid_Clandividing 104 280117_10_Hamid_Clandividing 105	iihinʌyi	ihinʌ	3pl	pron	they ate everything (from) the field of the Katla, those fields the worms ate them	orig. transcript ɪɪraŋyaa 	280117_10_Hamid_Clandividing.WAV 407.088 411.813 280117_10_Hamid_Clandividing.WAV 412.200 413.800	rn_adp=pro.h:g
00:06:52.401	412.401	00:06:52.541	412.541	00:00:00.140	0.14	280117_10_Hamid_Clandividing 104 280117_10_Hamid_Clandividing 105	iihinʌyi	-y	-EP	-Sfx	they ate everything (from) the field of the Katla, those fields the worms ate them	orig. transcript ɪɪraŋyaa 	280117_10_Hamid_Clandividing.WAV 407.088 411.813 280117_10_Hamid_Clandividing.WAV 412.200 413.800	rn_adp=pro.h:g
00:06:52.541	412.541	00:06:52.681	412.681	00:00:00.140	0.14	280117_10_Hamid_Clandividing 104 280117_10_Hamid_Clandividing 105	iihinʌyi	=I	=SEL	=clitic	they ate everything (from) the field of the Katla, those fields the worms ate them	orig. transcript ɪɪraŋyaa 	280117_10_Hamid_Clandividing.WAV 407.088 411.813 280117_10_Hamid_Clandividing.WAV 412.200 413.800	rn_adp=pro.h:g
00:06:52.681	412.681	00:06:53.240	413.24	00:00:00.559	0.559	280117_10_Hamid_Clandividing 104 280117_10_Hamid_Clandividing 105	kʌlukat̪aŋ				they ate everything (from) the field of the Katla, those fields the worms ate them	orig. transcript ɪɪraŋyaa 	280117_10_Hamid_Clandividing.WAV 407.088 411.813 280117_10_Hamid_Clandividing.WAV 412.200 413.800	v:pred=adp=pro:obl
00:06:52.681	412.681	00:06:52.867	412.867	00:00:00.186	0.186	280117_10_Hamid_Clandividing 104 280117_10_Hamid_Clandividing 105	kʌlukat̪aŋ	ʌluk	chew	v	they ate everything (from) the field of the Katla, those fields the worms ate them	orig. transcript ɪɪraŋyaa 	280117_10_Hamid_Clandividing.WAV 407.088 411.813 280117_10_Hamid_Clandividing.WAV 412.200 413.800	v:pred=adp=pro:obl
00:06:52.867	412.867	00:06:53.053	413.053	00:00:00.186	0.186	280117_10_Hamid_Clandividing 104 280117_10_Hamid_Clandividing 105	kʌlukat̪aŋ	=a	=from	=clitic	they ate everything (from) the field of the Katla, those fields the worms ate them	orig. transcript ɪɪraŋyaa 	280117_10_Hamid_Clandividing.WAV 407.088 411.813 280117_10_Hamid_Clandividing.WAV 412.200 413.800	v:pred=adp=pro:obl
00:06:53.053	413.053	00:06:53.240	413.24	00:00:00.187	0.187	280117_10_Hamid_Clandividing 104 280117_10_Hamid_Clandividing 105	kʌlukat̪aŋ	=t̪aŋ	=LOC3	=clitic	they ate everything (from) the field of the Katla, those fields the worms ate them	orig. transcript ɪɪraŋyaa 	280117_10_Hamid_Clandividing.WAV 407.088 411.813 280117_10_Hamid_Clandividing.WAV 412.200 413.800	v:pred=adp=pro:obl
00:06:53.240	413.24	00:06:53.800	413.8	00:00:00.560	0.56	280117_10_Hamid_Clandividing 104 280117_10_Hamid_Clandividing 105	ɲimɨnʌmɨnʌ				they ate everything (from) the field of the Katla, those fields the worms ate them	orig. transcript ɪɪraŋyaa 	280117_10_Hamid_Clandividing.WAV 407.088 411.813 280117_10_Hamid_Clandividing.WAV 412.200 413.800	np:a_erg
00:06:53.240	413.24	00:06:53.426	413.426	00:00:00.186	0.186	280117_10_Hamid_Clandividing 104 280117_10_Hamid_Clandividing 105	ɲimɨnʌmɨnʌ	N=	ERG=	clitic=	they ate everything (from) the field of the Katla, those fields the worms ate them	orig. transcript ɪɪraŋyaa 	280117_10_Hamid_Clandividing.WAV 407.088 411.813 280117_10_Hamid_Clandividing.WAV 412.200 413.800	np:a_erg
00:06:53.426	413.426	00:06:53.613	413.613	00:00:00.187	0.187	280117_10_Hamid_Clandividing 104 280117_10_Hamid_Clandividing 105	ɲimɨnʌmɨnʌ	I-	PL-	Pfx-	they ate everything (from) the field of the Katla, those fields the worms ate them	orig. transcript ɪɪraŋyaa 	280117_10_Hamid_Clandividing.WAV 407.088 411.813 280117_10_Hamid_Clandividing.WAV 412.200 413.800	np:a_erg
00:06:53.613	413.613	00:06:53.800	413.8	00:00:00.187	0.187	280117_10_Hamid_Clandividing 104 280117_10_Hamid_Clandividing 105	ɲimɨnʌmɨnʌ	mɨnʌmɨnʌ	worm	n	they ate everything (from) the field of the Katla, those fields the worms ate them	orig. transcript ɪɪraŋyaa 	280117_10_Hamid_Clandividing.WAV 407.088 411.813 280117_10_Hamid_Clandividing.WAV 412.200 413.800	np:a_erg
00:06:54.487	414.487	00:06:54.806	414.806	00:00:00.319	0.319	280117_10_Hamid_Clandividing 106	##	##	##	##	then the Katla rose and said (to)	original transcript dahɪ	280117_10_Hamid_Clandividing.WAV 414.487 416.725	##
00:06:54.806	414.806	00:06:55.126	415.126	00:00:00.320	0.32	280117_10_Hamid_Clandividing 106	mak	mak	then	adv	then the Katla rose and said (to)	original transcript dahɪ	280117_10_Hamid_Clandividing.WAV 414.487 416.725	other
00:06:55.126	415.126	00:06:55.446	415.446	00:00:00.320	0.32	280117_10_Hamid_Clandividing 106	dɔɔwaa				then the Katla rose and said (to)	original transcript dahɪ	280117_10_Hamid_Clandividing.WAV 414.487 416.725	lv_svc
00:06:55.126	415.126	00:06:55.232	415.232	00:00:00.106	0.106	280117_10_Hamid_Clandividing 106	dɔɔwaa	dɔɔ	stand.up	v	then the Katla rose and said (to)	original transcript dahɪ	280117_10_Hamid_Clandividing.WAV 414.487 416.725	lv_svc
00:06:55.232	415.232	00:06:55.339	415.339	00:00:00.107	0.107	280117_10_Hamid_Clandividing 106	dɔɔwaa	-w	-EP	-Sfx	then the Katla rose and said (to)	original transcript dahɪ	280117_10_Hamid_Clandividing.WAV 414.487 416.725	lv_svc
00:06:55.339	415.339	00:06:55.446	415.446	00:00:00.107	0.107	280117_10_Hamid_Clandividing 106	dɔɔwaa	-aa	-INS	-Sfx	then the Katla rose and said (to)	original transcript dahɪ	280117_10_Hamid_Clandividing.WAV 414.487 416.725	lv_svc
00:06:55.446	415.446	00:06:55.765	415.765	00:00:00.319	0.319	280117_10_Hamid_Clandividing 106	ɲɪmaadaŋ				then the Katla rose and said (to)	original transcript dahɪ	280117_10_Hamid_Clandividing.WAV 414.487 416.725	np.h:s_erg_ds
00:06:55.446	415.446	00:06:55.552	415.552	00:00:00.106	0.106	280117_10_Hamid_Clandividing 106	ɲɪmaadaŋ	N=	ERG=	clitic=	then the Katla rose and said (to)	original transcript dahɪ	280117_10_Hamid_Clandividing.WAV 414.487 416.725	np.h:s_erg_ds
00:06:55.552	415.552	00:06:55.658	415.658	00:00:00.106	0.106	280117_10_Hamid_Clandividing 106	ɲɪmaadaŋ	I-	PL-	Pfx-	then the Katla rose and said (to)	original transcript dahɪ	280117_10_Hamid_Clandividing.WAV 414.487 416.725	np.h:s_erg_ds
00:06:55.658	415.658	00:06:55.765	415.765	00:00:00.107	0.107	280117_10_Hamid_Clandividing 106	ɲɪmaadaŋ	maadaŋ	Katla	pn	then the Katla rose and said (to)	original transcript dahɪ	280117_10_Hamid_Clandividing.WAV 414.487 416.725	np.h:s_erg_ds
00:06:55.765	415.765	00:06:56.085	416.085	00:00:00.320	0.32	280117_10_Hamid_Clandividing 106	mak	mak	then	adv	then the Katla rose and said (to)	original transcript dahɪ	280117_10_Hamid_Clandividing.WAV 414.487 416.725	other
00:06:56.085	416.085	00:06:56.405	416.405	00:00:00.320	0.32	280117_10_Hamid_Clandividing 106	dahɪɪ				then the Katla rose and said (to)	original transcript dahɪ	280117_10_Hamid_Clandividing.WAV 414.487 416.725	v:pred
00:06:56.085	416.085	00:06:56.245	416.245	00:00:00.160	0.16	280117_10_Hamid_Clandividing 106	dahɪɪ	dah	say	v	then the Katla rose and said (to)	original transcript dahɪ	280117_10_Hamid_Clandividing.WAV 414.487 416.725	v:pred
00:06:56.245	416.245	00:06:56.405	416.405	00:00:00.160	0.16	280117_10_Hamid_Clandividing 106	dahɪɪ	=II	=APP	=clitic	then the Katla rose and said (to)	original transcript dahɪ	280117_10_Hamid_Clandividing.WAV 414.487 416.725	v:pred
00:06:56.405	416.405	00:06:56.725	416.725	00:00:00.320	0.32	280117_10_Hamid_Clandividing 106	Ø	Ø	Ø	Ø	then the Katla rose and said (to)	original transcript dahɪ	280117_10_Hamid_Clandividing.WAV 414.487 416.725	0.h:obl
00:06:57.768	417.768	00:06:58.284	418.284	00:00:00.516	0.516	280117_10_Hamid_Clandividing 107	##	##	##	##	these people (Tima) it is them maybe perhaps	das ist ja hier kein richtiger Nebensatz:discuss with Birgit; check alaŋ	280117_10_Hamid_Clandividing.WAV 417.768 420.868	##ds
00:06:58.284	418.284	00:06:58.801	418.801	00:00:00.517	0.517	280117_10_Hamid_Clandividing 107	ɪhwaana,				these people (Tima) it is them maybe perhaps	das ist ja hier kein richtiger Nebensatz:discuss with Birgit; check alaŋ	280117_10_Hamid_Clandividing.WAV 417.768 420.868	np.h:dt_s=rn_dem1
00:06:58.284	418.284	00:06:58.542	418.542	00:00:00.258	0.258	280117_10_Hamid_Clandividing 107	ɪhwaana,	ɪhwaa	people	npl	these people (Tima) it is them maybe perhaps	das ist ja hier kein richtiger Nebensatz:discuss with Birgit; check alaŋ	280117_10_Hamid_Clandividing.WAV 417.768 420.868	np.h:dt_s=rn_dem1
00:06:58.542	418.542	00:06:58.801	418.801	00:00:00.259	0.259	280117_10_Hamid_Clandividing 107	ɪhwaana,	=nA	=DEM.PROX	=clitic	these people (Tima) it is them maybe perhaps	das ist ja hier kein richtiger Nebensatz:discuss with Birgit; check alaŋ	280117_10_Hamid_Clandividing.WAV 417.768 420.868	np.h:dt_s=rn_dem1
00:06:58.801	418.801	00:06:59.318	419.318	00:00:00.517	0.517	280117_10_Hamid_Clandividing 107	#	#	#	#	these people (Tima) it is them maybe perhaps	das ist ja hier kein richtiger Nebensatz:discuss with Birgit; check alaŋ	280117_10_Hamid_Clandividing.WAV 417.768 420.868	#
00:06:59.318	419.318	00:06:59.834	419.834	00:00:00.516	0.516	280117_10_Hamid_Clandividing 107	ihinʌye				these people (Tima) it is them maybe perhaps	das ist ja hier kein richtiger Nebensatz:discuss with Birgit; check alaŋ	280117_10_Hamid_Clandividing.WAV 417.768 420.868	pro.h:s
00:06:59.318	419.318	00:06:59.576	419.576	00:00:00.258	0.258	280117_10_Hamid_Clandividing 107	ihinʌye	ihinʌ	3pl	pron	these people (Tima) it is them maybe perhaps	das ist ja hier kein richtiger Nebensatz:discuss with Birgit; check alaŋ	280117_10_Hamid_Clandividing.WAV 417.768 420.868	pro.h:s
00:06:59.576	419.576	00:06:59.834	419.834	00:00:00.258	0.258	280117_10_Hamid_Clandividing 107	ihinʌye	=(y)E	=FOC.PL	=clitic	these people (Tima) it is them maybe perhaps	das ist ja hier kein richtiger Nebensatz:discuss with Birgit; check alaŋ	280117_10_Hamid_Clandividing.WAV 417.768 420.868	pro.h:s
00:06:59.834	419.834	00:07:00.351	420.351	00:00:00.517	0.517	280117_10_Hamid_Clandividing 107	alaŋ	alaŋ	***	***	these people (Tima) it is them maybe perhaps	das ist ja hier kein richtiger Nebensatz:discuss with Birgit; check alaŋ	280117_10_Hamid_Clandividing.WAV 417.768 420.868	nc
00:07:00.351	420.351	00:07:00.868	420.868	00:00:00.517	0.517	280117_10_Hamid_Clandividing 107	kwiyʌ	kwiyʌ	COP:POT	COP	these people (Tima) it is them maybe perhaps	das ist ja hier kein richtiger Nebensatz:discuss with Birgit; check alaŋ	280117_10_Hamid_Clandividing.WAV 417.768 420.868	other %
00:07:01.155	421.155	00:07:01.543	421.543	00:00:00.388	0.388	280117_10_Hamid_Clandividing 108	aaah,	aaah	aaah	interjection	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	nc
00:07:01.543	421.543	00:07:01.932	421.932	00:00:00.389	0.389	280117_10_Hamid_Clandividing 108	hɪlt̪ɪkɪŋɪɪnɛɛy				ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	v:pred=adp=pro.1:obl
00:07:01.543	421.543	00:07:01.607	421.607	00:00:00.064	0.064	280117_10_Hamid_Clandividing 108	hɪlt̪ɪkɪŋɪɪnɛɛy	hɪl	send	v	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	v:pred=adp=pro.1:obl
00:07:01.607	421.607	00:07:01.672	421.672	00:00:00.065	0.065	280117_10_Hamid_Clandividing 108	hɪlt̪ɪkɪŋɪɪnɛɛy	-t̪	-PLUR	-Sfx	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	v:pred=adp=pro.1:obl
00:07:01.672	421.672	00:07:01.737	421.737	00:00:00.065	0.065	280117_10_Hamid_Clandividing 108	hɪlt̪ɪkɪŋɪɪnɛɛy	-Vk	-CAUS	-Sfx	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	v:pred=adp=pro.1:obl
00:07:01.737	421.737	00:07:01.802	421.802	00:00:00.065	0.065	280117_10_Hamid_Clandividing 108	hɪlt̪ɪkɪŋɪɪnɛɛy	-Vŋ	-VENT	-Sfx	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	v:pred=adp=pro.1:obl
00:07:01.802	421.802	00:07:01.867	421.867	00:00:00.065	0.065	280117_10_Hamid_Clandividing 108	hɪlt̪ɪkɪŋɪɪnɛɛy	=II	=APP	=clitic	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	v:pred=adp=pro.1:obl
00:07:01.867	421.867	00:07:01.932	421.932	00:00:00.065	0.065	280117_10_Hamid_Clandividing 108	hɪlt̪ɪkɪŋɪɪnɛɛy	=nɛɛy	=1pl.incl	=pron	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	v:pred=adp=pro.1:obl
00:07:01.932	421.932	00:07:02.321	422.321	00:00:00.389	0.389	280117_10_Hamid_Clandividing 108	imɨnʌmɨnʌ				ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	np:p
00:07:01.932	421.932	00:07:02.126	422.126	00:00:00.194	0.194	280117_10_Hamid_Clandividing 108	imɨnʌmɨnʌ	I-	PL-	Pfx-	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	np:p
00:07:02.126	422.126	00:07:02.321	422.321	00:00:00.195	0.195	280117_10_Hamid_Clandividing 108	imɨnʌmɨnʌ	mɨnʌmɨnʌ	worm	n	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	np:p
00:07:02.321	422.321	00:07:02.710	422.71	00:00:00.389	0.389	280117_10_Hamid_Clandividing 108	##	##	##	##	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	##ds
00:07:02.710	422.71	00:07:03.099	423.099	00:00:00.389	0.389	280117_10_Hamid_Clandividing 108	mɛyɛ				ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	other
00:07:02.710	422.71	00:07:02.904	422.904	00:00:00.194	0.194	280117_10_Hamid_Clandividing 108	mɛyɛ	mV=	OPT=	clitic=	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	other
00:07:02.904	422.904	00:07:03.099	423.099	00:00:00.195	0.195	280117_10_Hamid_Clandividing 108	mɛyɛ	yɛ	REP	clitic	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	other
00:07:03.099	423.099	00:07:03.488	423.488	00:00:00.389	0.389	280117_10_Hamid_Clandividing 108	Ø	Ø	Ø	Ø	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	0:a
00:07:03.488	423.488	00:07:03.877	423.877	00:00:00.389	0.389	280117_10_Hamid_Clandividing 108	kʌlukat̪aŋ				ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	v:pred=adp=pro:obl
00:07:03.488	423.488	00:07:03.617	423.617	00:00:00.129	0.129	280117_10_Hamid_Clandividing 108	kʌlukat̪aŋ	ʌluk	chew	v	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	v:pred=adp=pro:obl
00:07:03.617	423.617	00:07:03.747	423.747	00:00:00.130	0.13	280117_10_Hamid_Clandividing 108	kʌlukat̪aŋ	=a	=from	=clitic	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	v:pred=adp=pro:obl
00:07:03.747	423.747	00:07:03.877	423.877	00:00:00.130	0.13	280117_10_Hamid_Clandividing 108	kʌlukat̪aŋ	=t̪aŋ	=LOC3	=clitic	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	v:pred=adp=pro:obl
00:07:03.877	423.877	00:07:04.266	424.266	00:00:00.389	0.389	280117_10_Hamid_Clandividing 108	ɪɪnɛɛy				ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	adp=pro.1:obl
00:07:03.877	423.877	00:07:04.071	424.071	00:00:00.194	0.194	280117_10_Hamid_Clandividing 108	ɪɪnɛɛy	II=	APP=	clitic=	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	adp=pro.1:obl
00:07:04.071	424.071	00:07:04.266	424.266	00:00:00.195	0.195	280117_10_Hamid_Clandividing 108	ɪɪnɛɛy	ɪnɛɛy	1pl.incl	pron	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	adp=pro.1:obl
00:07:04.266	424.266	00:07:04.655	424.655	00:00:00.389	0.389	280117_10_Hamid_Clandividing 108	yɛɛh				ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	np:p
00:07:04.266	424.266	00:07:04.460	424.46	00:00:00.194	0.194	280117_10_Hamid_Clandividing 108	yɛɛh	y-	PL-	Pfx-	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	np:p
00:07:04.460	424.46	00:07:04.655	424.655	00:00:00.195	0.195	280117_10_Hamid_Clandividing 108	yɛɛh	ɛɛh	sorghum	n	ah, they sent for us the worms so that they eat our sorghum		280117_10_Hamid_Clandividing.WAV 421.155 424.655	np:p
00:07:05.055	425.055	00:07:05.403	425.403	00:00:00.348	0.348	280117_10_Hamid_Clandividing 109	##	##	##	##	from that they sent people, and they went there		280117_10_Hamid_Clandividing.WAV 425.055 428.542	##
00:07:05.403	425.403	00:07:05.752	425.752	00:00:00.349	0.349	280117_10_Hamid_Clandividing 109	adɪyaa	adɪyaa	after.that	adv	from that they sent people, and they went there		280117_10_Hamid_Clandividing.WAV 425.055 428.542	other
00:07:05.752	425.752	00:07:06.101	426.101	00:00:00.349	0.349	280117_10_Hamid_Clandividing 109	ihinʌ	ihinʌ	3pl	pron	from that they sent people, and they went there		280117_10_Hamid_Clandividing.WAV 425.055 428.542	pro.h:a
00:07:06.101	426.101	00:07:06.449	426.449	00:00:00.348	0.348	280117_10_Hamid_Clandividing 109	mak	mak	then	adv	from that they sent people, and they went there		280117_10_Hamid_Clandividing.WAV 425.055 428.542	other
00:07:06.449	426.449	00:07:06.798	426.798	00:00:00.349	0.349	280117_10_Hamid_Clandividing 109	hɪlt̪ɪk				from that they sent people, and they went there		280117_10_Hamid_Clandividing.WAV 425.055 428.542	v:pred
00:07:06.449	426.449	00:07:06.565	426.565	00:00:00.116	0.116	280117_10_Hamid_Clandividing 109	hɪlt̪ɪk	hɪl	send	v	from that they sent people, and they went there		280117_10_Hamid_Clandividing.WAV 425.055 428.542	v:pred
00:07:06.565	426.565	00:07:06.681	426.681	00:00:00.116	0.116	280117_10_Hamid_Clandividing 109	hɪlt̪ɪk	-t̪	-PLUR	-Sfx	from that they sent people, and they went there		280117_10_Hamid_Clandividing.WAV 425.055 428.542	v:pred
00:07:06.681	426.681	00:07:06.798	426.798	00:00:00.117	0.117	280117_10_Hamid_Clandividing 109	hɪlt̪ɪk	-Vk	-CAUS	-Sfx	from that they sent people, and they went there		280117_10_Hamid_Clandividing.WAV 425.055 428.542	v:pred
00:07:06.798	426.798	00:07:07.147	427.147	00:00:00.349	0.349	280117_10_Hamid_Clandividing 109	ɪhwaa,	ɪhwaa	people	npl	from that they sent people, and they went there		280117_10_Hamid_Clandividing.WAV 425.055 428.542	np.h:p
00:07:07.147	427.147	00:07:07.495	427.495	00:00:00.348	0.348	280117_10_Hamid_Clandividing 109	##	##	##	##	from that they sent people, and they went there		280117_10_Hamid_Clandividing.WAV 425.055 428.542	##
00:07:07.495	427.495	00:07:07.844	427.844	00:00:00.349	0.349	280117_10_Hamid_Clandividing 109	mak	mak	then	adv	from that they sent people, and they went there		280117_10_Hamid_Clandividing.WAV 425.055 428.542	other
